Ime,Kraj,Leto,Moc [kW],Regija
Sončna elektrarna MFE Merido,Petrovci ,2009,81.06,Prekmurje
MFE RC inovativni projekti,Murska Sobota ,2009,6.3,Prekmurje
Mala fotonapetostna elektrarna Kovač,Murska Sobota ,2009,25.76,Prekmurje
"Fotovoltaična elektrarna 39,9 kWp ALMIR",Veržej ,2009,39.9,Prekmurje
MFE Arcont Solar,Gornja Radgona ,2009,2.58,Prekmurje
Mala fotonapetostna elektrarna,Šalovci ,2009,23.53,Prekmurje
"Fotonapetostna elektrarna 6,12 kWp na gospodarskem poslopju Župnijskega urada Križevci",Križevci pri Ljutomeru ,2009,6.12,Prekmurje
Sončna elektrarna tip SE HTZ 08/04,Radenci ,2009,13.33,Prekmurje
MFE OE MS,Murska Sobota ,2009,25.2,Prekmurje
Sončna elektrarna Bistra hiša Martjanci,Martjanci ,2009,5,Prekmurje
"Fotovoltaična elektrarna 9,45kWp na pomožnem objektu Koroša Simon",Moravske Toplice ,2009,9.45,Prekmurje
"Sončna elektrarna tip SE HTZ08/82_5,80",Apače ,2009,5.81,Prekmurje
Sončna elektrarna SE Sagaj ,Križevci pri Ljutomeru ,2010,29,Prekmurje
Mala sončna elektrarna - streha poslovne stavbe ,Puconci ,2010,49.68,Prekmurje
MSE Merklin ,Cankova ,2010,37.62,Prekmurje
FE Ljutomer (EM) ,Ljutomer ,2010,49.92,Prekmurje
Sončna elektrarna SE Elmond ,Lendava,2010,22.4,Prekmurje
Mala sončna elektrarna JOŠAR II,Petrovci,2010,25.85,Prekmurje
"MFE Strmšnik 3 - 13,86 kWp",Prosenjakovci,2010,13.86,Prekmurje
"MFE Hanžekovič 13,44 kWp",Ljutomer,2010,13.44,Prekmurje
MFE ŠIFTAR - mikro fotonapetostna elektrarna ,Puconci,2010,49.68,Prekmurje
MFE Kučan - mikro fotonapetostna elektrarna ,Moravske Toplice,2010,48.99,Prekmurje
FE Nadzorništvo Lendava ,Lendava,2010,26.88,Prekmurje
MALA SONČNA ELEKTRARNA GM D.O.O. ,Črenšovci ,2010,10.5,Prekmurje
MFE VIGROS - mikro fotonapetostna elektrarna ,Puconci,2010,119.83,Prekmurje
MALA SONČNA ELEKTRARNA ,Murska Sobota ,2010,11.2,Prekmurje
Mfe Vidma ,Sv. Jurij ob Ščavnici ,2010,14.25,Prekmurje
SE BERDEN ,Bogojina ,2010,49.6,Prekmurje
Mfe Cipot Branko s.p. ,Murska Sobota ,2010,49.68,Prekmurje
Mfe Geci ,Prosenjakovci,2010,24.98,Prekmurje
MALA SONČNA ELEKTRARNA RD-ENERGIJA ,Turnišče ,2010,22.4,Prekmurje
MSE Sinic ,Tišina ,2010,49.68,Prekmurje
MFE BS Pince J,Lendava,2010,49.82,Prekmurje
"Sončna elektrarna SE-2B v ovoju zgradbe, fasada in prosojne strehe nadstreškov hotela BIOTERME ",Mala Nedelja ,2010,38.8,Prekmurje
Mala sončna elektrarna KERČMAR (INTERGRIRANA),Petrovci,2010,46.3,Prekmurje
Sončna elektrarna SE-2A na strehi hotela BIOTERME ,Mala Nedelja ,2010,34,Prekmurje
Mala sončna elektrarna - streha bazena ,Moravske Toplice ,2010,49.68,Prekmurje
Mala sončna elektrarna - streha hotela ,Moravske Toplice ,2010,49.82,Prekmurje
MSE Ropoša ,Kuzma,2010,14.8,Prekmurje
"Mala sončna elektrarna Inštalacije Kolbl 17,82 kWp",Murska Sobota ,2010,17.82,Prekmurje
"FOTOVOLTAIČNA ELEKTRARNA 19,89 kWp NA LEGALNO ZGRAJENEM OBJEKTU ZA LASTNE POTREBE (montaža na obstoječo streho) ",Lendava,2010,19.89,Prekmurje
"FOTOVOLTAIČNA ELEKTRARNA 20,68 kWp NA LEGALNO ZGRAJENEM ENOSTAVNEM STANOVANJSKEM OBJEKTU (montaža na obstoječo streho) ",Križevci pri Ljutomeru ,2010,20.68,Prekmurje
MSE Bogomir Štuhec,Sv. Jurij ob Ščavnici ,2010,25.15,Prekmurje
Fotovoltaična sledilna-dvoosna elektrarna,Bodonci ,2010,10.86,Prekmurje
"Fotovoltaična elektrarna 4,2kWp na stanovanjskem objektu Darko Prašiček",Ljutomer ,2010,4.2,Prekmurje
Mala fotonapetostna elektrarna Baša,Fokovci ,2010,10.12,Prekmurje
Sončna elektrarna ECOS,Lendava,2010,49.86,Prekmurje
"Fotovoltaična elektrarna 226,8 kWp na lokaciji obstoječih šolskih legalno zgrajenih objektov",Apače ,2010,226.8,Prekmurje
"Mala sončna elektrarna Kolbl Jožef 8,8 kWp",Rogašovci ,2010,8.8,Prekmurje
"Fotovoltaična elektrarna 16,56 kWp na leagalno zgrajenem enostavnem objektu za lastne potrebe (montaža na obstoječo streho)",Ljutomer,2010,16.56,Prekmurje
"Fotovoltaična elektrarna 24,96kWp na legalno zgrajenem enostavnem objektu (montaža na obstoječo streho)",Črenšovci,2010,24.96,Prekmurje
MFE Senekovič,Sv. Jurij ob Ščavnici,2010,49.95,Prekmurje
FE Mobitex,Lendava,2010,49.97,Prekmurje
Sončna elektrarna Meolic,Murska Sobota ,2010,49.82,Prekmurje
"FOTOVOLTAIČNA ELEKTRARNA GABOR VERRI D.O.O. 13,44 kWp NA LEGALNO ZGRAJENEM STANOVANJSKEM OBJEKTU (montaža na obstoječo streho) ",Črenšovci ,2010,13.44,Prekmurje
MSE Žnidarič ,Križevci pri Ljutomeru ,2010,12.6,Prekmurje
"Fotovoltaična elektrarna 45,12 kWp na lokaciji obstoječih poslovno legalno zgrajenih objektov",Gornja Radgona ,2010,45.12,Prekmurje
Sončna elektrarna Bisol na strehi OŠ Puconci podružnična OŠ Bodonci,Bodonci ,2010,29.6,Prekmurje
"FOTOVOLTAIČNA ELEKTRARNA Empro Ljutomer d.o.o. 22,14 kWp NA LEGALNO ZGRAJENEM GOSPODARSKEM OBJEKTU (montaža na obstoječo streho) ",Veržej ,2010,22.14,Prekmurje
SONČNA ELEKTRARNA ÖRI ,Murska Sobota ,2010,9.5,Prekmurje
MSE Kapun ,Sv. Jurij ob Ščavnici,2010,10.2,Prekmurje
MALA SONČNA ELEKTRARNA ARTEX,Lendava,2010,45.56,Prekmurje
Integrirana Sončna elektrarna Ecos,Lendava,2010,49.95,Prekmurje
"FOTOVOLTAIČNA ELEKTRARNA 29,7 kWp NA LEGALNO ZGRAJENEM ENOSTAVNEM OBJEKTU (montaža na obstoječo streho)",Murska Sobota ,2010,29.7,Prekmurje
"Fotovoltaična elektrarna 8,64kWp na legalno zgrajenem enostavnem objektu (montaža na obstoječo streho)",Ljutomer ,2010,8.64,Prekmurje
Sončna elektrarna Hauptman2,Apače ,2010,25.6,Prekmurje
"Fotovoltaična elektrarna 10,08kWp na legalno zgrajenem enostavnem objektu (montaža na obstoječo streho)",Ljutomer ,2010,10.08,Prekmurje
FE Prektur ,Murska Sobota ,2010,41.76,Prekmurje
MALA SONČNA ELEKTRARNA MEGRAS I ,Murska Sobota ,2011,49.73,Prekmurje
MSE Prectur ,Murska Sobota ,2011,43.68,Prekmurje
MSE ČASAR ,Šalovci,2011,21.2,Prekmurje
MFE ŠD RADENCI ,Radenci ,2011,185.22,Prekmurje
Mala sončna elektrarna Alius ,Lendava,2011,8.36,Prekmurje
SE AGROS LUKOS 1 ,Puconci ,2011,197.12,Prekmurje
MSE Maroša ,Beltinci,2011,49.68,Prekmurje
MSE PAL MEDIA ,Lendava,2011,13,Prekmurje
MFE Vivat 3 ,Moravske Toplice ,2011,139,Prekmurje
Mala sončna elektrarna Mesarič 2 ,Murska Sobota ,2011,39.36,Prekmurje
Integrirana sončna elektrarna MFE MeRiDo III ,Petrovci ,2011,26.79,Prekmurje
Mala sončna elektrarna Alojz Štuhec ,Sv. Jurij ob Ščavnici ,2011,45.57,Prekmurje
Mala sončna elektrarna Mesarič 1 ,Murska Sobota ,2011,49.92,Prekmurje
MFE MIRAN PUCONJA ,Ljutomer ,2011,22,Prekmurje
MSE RAJH ,Sv. Jurij ob Ščavnici ,2011,27.36,Prekmurje
S.E. Sinic 2 ,Tišina ,2011,49.68,Prekmurje
MFE Timo 2 ,Puconci ,2011,49.9,Prekmurje
MSE Horvat Erna na strehi gospodarskega poslopja ,Puconci,2011,14.26,Prekmurje
MFE AERODROM MS ,Murska Sobota ,2011,132.3,Prekmurje
Mala sončna elektrarna Edita Roudi s.p. ,Puconci,2011,15.1,Prekmurje
Integrirana sončna elektrarna MFE Pertoci ,Murska Sobota,2011,41.28,Prekmurje
MFE CEROP ,Puconci ,2011,640,Prekmurje
"MFE Svetec Rudolf - 11,34 kWp ",Šalovci ,2011,11.34,Prekmurje
"MFE ŠINKO 3 - 49,98 kWp ",Mačkovci ,2011,49.98,Prekmurje
MFE Stročja vas ,Ljutomer ,2011,138.92,Prekmurje
SE VRTEC BELTINCI ,Beltinci ,2011,47,Prekmurje
SE Robert Lazar ,Gornja Radgona ,2011,14,Prekmurje
Mala sončna elektrarna SOLT d.o.o. na strehi objekta ,Tišina ,2011,16.33,Prekmurje
MFE MALA NEDELJA ,Mala Nedelja ,2011,44.1,Prekmurje
MSE GROBNIK- integrirana ,Apače,2011,37.88,Prekmurje
MSE Vajs Vidnar Nada- integrirana elektrarna ,Križevci pri Ljutomeru ,2011,14.52,Prekmurje
MALA SONČNA ELEKTRARNA KRIM ,Ljutomer ,2011,49.82,Prekmurje
MFE SAUBERMACHER ,Murska Sobota ,2011,49.71,Prekmurje
MALA SONČNA ELEKTRARNA NOVAK E92 ,Ljutomer ,2011,64.91,Prekmurje
MSE Arko ,Ljutomer ,2011,22.84,Prekmurje
MFE DOŠ 1 Lendava ,Lendava,2011,179.01,Prekmurje
SE Križevci II ,Križevci pri Ljutomeru,2011,83,Prekmurje
Bioplinarna Jezera z integrirano sončno elektrarno ,Murska Sobota,2011,49,Prekmurje
MSE Vekoslav Jureš ,Veržej,2011,31.96,Prekmurje
Sončna elektrarna Meolic II. ,Murska Sobota,2011,49.92,Prekmurje
Mala sončna elektrarna na strehi OŠ Puconci,Puconci,2011,100,Prekmurje
"MFE Fingal-KZ Apače 71,04 kWp",Apače,2011,71.04,Prekmurje
Mala sončna elektrarna Lajter,Dobrovnik,2011,48,Prekmurje
MFE Ramuta 2 ,Križevci pri Ljutomeru,2011,49.6,Prekmurje
Mala sončna elektrarna ,Lendava,2011,8.6,Prekmurje
SE ERA GOODCENTER ,Murska Sobota,2011,49.2,Prekmurje
SE Križevci I ,Križevci pri Ljutomeru,2011,46.5,Prekmurje
SE Osojnik ,GornjaRadgona,2011,14.94,Prekmurje
SE ARCONT ,Gornja Radgona ,2011,970,Prekmurje
"FOTOVOLTAIČNA ELEKTRARNA 87,74 kWp NA LEGALNO ZGRAJENEM OBJEKTU (montaža na obstoječo streho) ",Ljutomer ,2011,87.74,Prekmurje
MFE SENEKOVIČ III ,Sv. Jurij ob Ščavnici ,2011,49.97,Prekmurje
FE Sedmak ,Ljutomer,2011,49.68,Prekmurje
Sončna elektrarna Mitra ,Puconci,2011,360.87,Prekmurje
Mala sončna elektrarna na strehi ZD Dobrovnik,Dobrovnik,2011,20.6,Prekmurje
"Mala sončna elektrarna ""MSE ARTEX 2"" ",Lendava,2011,49.92,Prekmurje
MFE Šijanec ,Gornja Radgona,2011,20.01,Prekmurje
Mala sončna elektrarna TTZ Alojz Zadravec ,Beltinci ,2011,17.6,Prekmurje
"Mala sončna elektrarna Ramuta 165,03 ",Križevci pri Ljutomeru ,2011,165.03,Prekmurje
MALA SONČNA ELEKTRARNA A.M.C. FRANC MOHOR S.P. ,Radenci ,2011,49,Prekmurje
MFE KTG ,Murska Sobota ,2011,34.97,Prekmurje
MALA SONČNA ELEKTRARNA na strehi objekta Kolbl 2 ,Murska Sobota ,2011,14.4,Prekmurje
MALA SONČNA ELEKTRARNA FINGAL-OSNOVNA ŠOLA GORNJA RADGONA ,Gornja Radgona ,2011,179.19,Prekmurje
Integrirana sončna elektrarna MFE MeRiDo 2 ,Petrovci ,2011,44.16,Prekmurje
MSE NA STREHI KUKOLJ SUZANA ,Ljutomer ,2011,12.1,Prekmurje
MALA SONČNA ELEKTRARNA LUTHAR ,Martjanci ,2011,13.12,Prekmurje
"Mala sončna elektrarna Šijanec 30,75kW ",Sv.  Jurij ob Ščavnici ,2011,30.75,Prekmurje
SONČNA ELEKTRARNA KUZMIČ ,Rogašovci,2011,49.68,Prekmurje
Mala sončna elektrarna ,Apače,2011,9,Prekmurje
Sončna elektrarna Ropoša ,Kuzma ,2011,14.8,Prekmurje
MFE SENEKOVIČ II ,Sv. Jurij ob Ščavnici ,2011,49.95,Prekmurje
SE PLUS IURIS ,Lendava,2011,11.02,Prekmurje
Sončna elektrarna Pomurske mlekarne ,Murska Sobota ,2011,431.68,Prekmurje
Mala sončna elektrarna PVI INSTALACIJE VZHOD 1 d.o.o. ,Murska Sobota ,2012,96.75,Prekmurje
SE Lendava ,Lendava,2012,190,Prekmurje
MFE Kuhar II ,Mačkovci ,2012,49.35,Prekmurje
MFE Kuhar I ,Mačkovci ,2012,49.35,Prekmurje
"Mala sončna elektrarna Inštalacije Kolbl, Kolbl Jožef s.p., na strehi objekta v naselju Rakičan ",Murska Sobota ,2012,24.84,Prekmurje
MFE ABC Solar - mikro fotonapetostna elektrarna ,Murska Sobota ,2012,12.46,Prekmurje
Mala sončna elektrarna Štefan Zver ,Lendava,2012,40.2,Prekmurje
"Sončna elektrarna tip HTZ06/10_2,37kW, Pomurski sejem ",Gornja Radgona ,2012,2.37,Prekmurje
MSE Klonfar ,Tišina ,2012,152,Prekmurje
"FE Bokan - 45,32 kWp ",Cankova ,2012,45.32,Prekmurje
MFE Dreflak ,Gornja Radgona ,2012,32.34,Prekmurje
MFE Stramič 1 ,Sv. Jurij ob Ščavnici,2012,49.68,Prekmurje
Mala sončna elektrarna BNG Bojan Safran ,Radenci ,2012,9.45,Prekmurje
MFE MS1 ,Murska Sobota ,2012,102.81,Prekmurje
Mala sončna elektrarna Elmond 2,Lendava,2012,11.9,Prekmurje
MSE DOMUS PROJEKT d.o.o. ,Ljutomer ,2012,12.88,Prekmurje
MFE Rimljan Trade ,Lendava,2012,49.75,Prekmurje
MFE GJERGJEK ,Grad ,2012,29.76,Prekmurje
FE KUŠTANOVCI Smodiš 1 ,Mačkovci ,2012,49.94,Prekmurje
MFE Vrečič ,Cankova ,2012,49.78,Prekmurje
Mala sončna elektrarna BISOL PVPP9 d.o.o. ,Murska Sobota ,2012,39.14,Prekmurje
Mala sončna elektrarna Sever Rudi II ,Ljutomer ,2012,14.7,Prekmurje
Mala sončna elektrarna Purlen ,Lenclava,2012,49.91,Prekmurje
Mala sončna elektrarna MSE KG Lendava ,Lendava,2012,48.88,Prekmurje
MFE Lapoša ,Rogašovci ,2012,9.6,Prekmurje
MFE HERMES-ES 1 ,Sv. Jurij ob Ščavnici ,2012,49.35,Prekmurje
Mala sončna elektrarna Varis Lendava d.d. (INGE) ,Lendava,2012,49.82,Prekmurje
Sončna elektrarna Murales 2 ,Ljutomer ,2012,286.81,Prekmurje
Mala sončna elektrarna Tolerance Velika Polana - Obnovljiv d.o.o. ,Velika Polana ,2012,49.98,Prekmurje
Mala sončna elektrarna AMINO d.o.o. ,Murska Sobota ,2012,24.38,Prekmurje
Sončna elektrarna Murales ,Ljutomer ,2012,28.75,Prekmurje
FE RD Energija ,Turnišče ,2012,49.92,Prekmurje
Mala sončna elektrarna Finander d.o.o. ,Murska Sobota ,2012,99.22,Prekmurje
Mala sončna elektrarna Varis Lendava d.d. (VILMA) ,Lendava,2012,49.82,Prekmurje
SE OŠ BELTINCI ,Beltinci ,2012,380,Prekmurje
Mala sončna elektrarna Ramuta III ,Križevci pri Ljutomeru ,2012,80.85,Prekmurje
"MFE ŽIŽKI II - 49,68 kWp ",Črenšovci ,2012,49.68,Prekmurje
MFE Varstroj Urbanija ,Lendava,2012,99.64,Prekmurje
MFE Varstroj Galaksija 2 ,Lendava,2012,99.64,Prekmurje
MFE Varstroj Galaksija 1 ,Lendava,2012,99.64,Prekmurje
Mala sončna elektrarna D&M Solar I ,Ljutomer ,2012,499.17,Prekmurje
MFE Comtron Stara gora ,Sv. Jurij ob Ščavnici ,2012,49.92,Prekmurje
MFE Comtron Terbegovci ,Sv. Jurij ob Ščavnici ,2012,49.92,Prekmurje
MFE Selo ,Prosenjakovci,2012,49,Prekmurje
Mala sončna elektrarna Ikett ,Murska Sobota ,2012,243,Prekmurje
FE Fašalek 1 ,Gornja Radgona ,2012,49.92,Prekmurje
Mala sončna elektrarna D&M Solar II ,Ljutomer ,2012,150.99,Prekmurje
Mala sončna elektrarna Semler Borut ,Apače ,2012,48.72,Prekmurje
MFE Agroservis Soncedar ,Murska Sobota ,2012,49.91,Prekmurje
Mala sončna elektrarna Murales III ,Ljutomer ,2012,199.87,Prekmurje
MFE VARSTROJ OTISK ,Lendava,2012,49.82,Prekmurje
MSE Prektur d.o.o. ,Murska Sobota ,2012,19.68,Prekmurje
Mala sončna elektrarna SKZ Ljutomer - Križevci ,Križevci pri Ljutomeru ,2012,48.98,Prekmurje
Mala sončna elektrarna Jelenšped d.o.o. ,Križevci pri Ljutomeru ,2012,49.82,Prekmurje
Mala sončna elektrarna KS Martjanci zahod ,Martjanci ,2012,49,Prekmurje
Mala sončna elektrarna KS Martjanci vzhod ,Martjanci ,2012,49,Prekmurje
Mala sončna elektrarna Tolerance sever Velika Polana ,Velika Polana ,2012,34,Prekmurje
MFE OŠ Cvetka Golarja ,Ljutomer ,2012,86.24,Prekmurje
MFE OŠ Ivana Cankarja ,Ljutomer ,2012,97.02,Prekmurje
MSE Sinic III ,Tišina ,2012,49.8,Prekmurje
Mala sončna elektrarna Megras III ,Murska Sobota ,2012,49.68,Prekmurje
MFE MAKS-INVEST 1 ,Križevci pri Ljutomeru ,2012,49.98,Prekmurje
MFE MAKS-INVEST 3 ,Križevci pri Ljutomeru ,2012,49.98,Prekmurje
MSE Andreč Emil ,Bodonci ,2012,49.92,Prekmurje
Sončna elektrarna Varis Lendava d.d. (Iva) ,Lendava,2012,49.82,Prekmurje
MSE superE d.o.o.,Sv. Jurij ob Ščavnici ,2012,12.12,Prekmurje
MSE Šinko 3,Cankova ,2012,49.92,Prekmurje
Mala sončna elektrarna Horvat,Ljutomer ,2012,9.66,Prekmurje
Mala sončna elektrarna Jelen Slavko I,Križevci pri Ljutomeru ,2012,44.69,Prekmurje
Mala sončna elektrarna Jelenšped II,Križevci pri Ljutomeru ,2012,49.98,Prekmurje
Mala sončna elektrarna Škrbenta,Ljutomer ,2012,10.08,Prekmurje
MFE Vrečič 2,Bodonci ,2012,49.98,Prekmurje
MSE Solsis 2 ,Turnišče ,2012,18.96,Prekmurje
MSE Glavač ,Beltinci ,2012,49.75,Prekmurje
MSE Šinko 2 ,Cankova ,2012,49.92,Prekmurje
Mala sončna elektrarna Inštalacije Kolbl na strehi objekta v naselju Ropoča na parc. št. 1118 k.o. ,Rogašovci ,2012,10.08,Prekmurje
MSE Gomboc ,Grad,2012,33.12,Prekmurje
MFE Varstroj Eko Dar ,Lendava,2012,49.82,Prekmurje
MSE Senerg ,Murska Sobota ,2012,37.44,Prekmurje
Mala sončna elektrarna Jutka ,Lendava,2012,43.4,Prekmurje
Sončna elektrarna Varis Lendava d.d. (Ana) ,Lendava,2012,49.82,Prekmurje
Sončna elektrarna Varis Lendava d.d. (Melita) ,Lendava,2012,49.82,Prekmurje
Mala sončna elektrarna ARTEX 3 ,Lendava,2012,49.5,Prekmurje
Mala sončna elektrarna V.E.P.T. ,Murska Sobota ,2012,10.08,Prekmurje
MSE 3R d.o.o. ,Sv.  Jurij ob Ščavnici ,2012,12.12,Prekmurje
Mala sončna elektrarna ,Moravske Toplice ,2012,49.9,Prekmurje
MSE Zarja ,Tišina ,2012,23,Prekmurje
"Mala sončna elektrarna - Mizarstvo Sraka, na strehi objekta ",Beltinci ,2012,49.92,Prekmurje
"Mala sončna elektrarna SOLSIS d.o.o., na strehi objekta v naselju D. Slaveči",Grad ,2012,49.92,Prekmurje
SE Fotovolt ,Murska Sobota ,2012,49.92,Prekmurje
Mala sončna elektrarna Hochegger Marjan ,Tišina ,2012,49.98,Prekmurje
MFE Agroservis Ultraks ,Murska Sobota ,2012,349.68,Prekmurje
MSE Škraban ,Murska Sobota ,2012,49.25,Prekmurje
Mala sončna elektrarna Kosi ,Ljutomer ,2012,11.34,Prekmurje
Mala sončna elektrarna Via International 1 na strehi objekta ,Lendava,2012,12.5,Prekmurje
MFE HOFER GORNJA RADGONA ,Gornja Raclgona ,2012,40.86,Prekmurje
SE Uneos 2 ,Sv. Jurij ob Ščavnici ,2012,49.75,Prekmurje
SEMID Metka Škrilec s.p. ,Moravske Toplice ,2012,34.56,Prekmurje
MSE Pozvek ,Mačkovci ,2012,27.84,Prekmurje
MFE HOFER LJUTOMER ,Ljutomer ,2012,49.94,Prekmurje
MFE VIGROS II - mikro fotonapetostna elektrarna ,Puconci ,2012,49.82,Prekmurje
MFE Vrečič 1 ,Bodonci,2012,49.98,Prekmurje
Sončna elektrarna Meolic III ,Murska Sobota ,2012,49.92,Prekmurje
Mala sončna elektrarna Marija Grajner ,Apače ,2012,35.19,Prekmurje
"Jožef Horvat ml, nosilec dopolnilne dejavnosti ",Prosenjakovci,2012,49.92,Prekmurje
Mala sončna elektrarna Repnik Janez ,Križevci pri Ljutomeru ,2012,70.35,Prekmurje
MALA SONČNA ELEKTRARNA ELEKTROMATERIAL Lendava d.d. ,Lendava,2012,49.9,Prekmurje
MSE Kolar-Police1 ,Gornja Radgona ,2012,45.9,Prekmurje
MSE Furmil ,Rogašovci ,2012,17.71,Prekmurje
Mala sončna elektrarna KSP ,Ljutomer ,2012,49.98,Prekmurje
Mala sončna elektrarna Kerčmar 3 ,Petrovci ,2012,15.75,Prekmurje
Mala sončna elektrarna Kerčmar 2 ,Petrovci ,2012,47.25,Prekmurje
Mala sončna elektrarna K-INTERNACIONAL v kraju Jamna ,Sv. Jurij ob Ščavnici,2012,49.92,Prekmurje
"Sončna elektrarna SOLT na strehi objekta, na parc. št. 4039, k.o. Filovci ",Bogojina ,2012,24.84,Prekmurje
MFE Rimljan ,Lendava ,2012,49.75,Prekmurje
Mala sončna elektrarna Škalič Tibor na strehi objekta ,Moravske Toplice ,2012,23.28,Prekmurje
MSE 3R d.o.o. ,Murska Sobota ,2012,17.76,Prekmurje
MFE BTC MS ,Murska Sobota ,2012,550.08,Prekmurje
Mala sončna elektrarna Mesarič 3 ,Murska Sobota ,2012,49.92,Prekmurje
"MFE ŽIŽKI I - 49,68 kWp ",Črenšovci ,2012,49.68,Prekmurje
MSE Mitja Benkič ,Cankova ,2012,49.75,Prekmurje
"MFE Tropovci, Telekom Slovenije d.d. ",Tišina ,2012,10.05,Prekmurje
MFE OŠ Kobilje ,Kobilje ,2012,89.43,Prekmurje
"MFE MAKS-INVEST 4 - 49,98 ",Križevci pri Ljutomeru ,2012,49.98,Prekmurje
MFE MAKS INVEST 2 ,Križevci pri Ljutomeru ,2012,49.98,Prekmurje
Mala sončna elektrarna Barting ,Lendava,2012,49.98,Prekmurje
MFE Jager Radenci ,Radenci ,2012,49.98,Prekmurje
MSE Šaruga ,Beltinci ,2012,12.48,Prekmurje
Mala sončna elektrarna Turkl ,Bodonci ,2012,8,Prekmurje
Mala sončna elektrarna Farmtech ,Ljutomer ,2012,190.04,Prekmurje
"MFE GMT 2 - 400,08 kWp ",Murska Sobota ,2012,400.08,Prekmurje
"MFE GMT 3 - 201,6 ",Murska Sobota ,2012,201.6,Prekmurje
"MFE SEP - 20,3 kWp ",Moravske Toplice ,2012,20.34,Prekmurje
MSE Merklin Silva ,Cankova ,2012,8.64,Prekmurje
MFE Hari Robert ,Cankova ,2012,38.78,Prekmurje
MFE Hofer Lendava ,Lendava,2012,65.38,Prekmurje
MFE Hofer Murska Sobota ,Murska Sobota ,2012,63.79,Prekmurje
MSE Senekovič XII ,Sv. Jurij ob Ščavnici ,2012,49.5,Prekmurje
MSE Tancoš ,Sv. Jurij ob Ščavnici ,2012,49.5,Prekmurje
MSE Vuk ,Sv. Jurij ob Ščavnici ,2012,49.5,Prekmurje
"MFE GMT 1 - 147,6 kWp ",Murska Sobota ,2012,147.6,Prekmurje
Mala sončna elektrarna Megras d.o.o. II ,Murska Sobota ,2012,49.73,Prekmurje
MSE Senekovič IX ,Sv. Jurij ob Ščavnici ,2012,49.5,Prekmurje
MSE Senekovič V ,Sv. Jurij ob Ščavnici ,2012,49.5,Prekmurje
MSE Senekovič IV ,Sv. Jurij ob Ščavnici ,2012,49.5,Prekmurje
MSE Senekovič Terbegovci 19/2 ,Sv. Jurij ob Ščavnici ,2012,49.5,Prekmurje
MSE Kuzma ,Cankova ,2012,49.92,Prekmurje
MSE Senekovič VIII ,Sv. Jurij ob Ščavnici ,2012,49.5,Prekmurje
MSE Blaž Horvat ,Cankova,2012,19.68,Prekmurje
MSE Šbul ,Cankova ,2012,47.04,Prekmurje
MSE Senekovič Terbegovci 19/1 ,Sv. Jurij ob Ščavnici ,2012,49.5,Prekmurje
MSE Rivi,Murska Sobota,2013,13,Prekmurje
MFE Hari 2,Cankova,2013,36.96,Prekmurje
MSE Kuzmič Nuskova,Rogašovci,2013,49.75,Prekmurje
mFE BoniMat,Murska Sobota,2013,20,Prekmurje
MSE 1 OŠ KROG,Murska Sobota,2013,49,Prekmurje
MSE 2 OŠ KROG,Murska Sobota,2013,49,Prekmurje
MSE 1 OŠ IV,Murska Sobota,2013,49,Prekmurje
FE Fašalek 2 ,Gornja Radgona,2013,25.92,Prekmurje
MSE 2 FINANDER MS,Murska Sobota,2013,49.9,Prekmurje
MSE 2 OŠ IV,Murska Sobota,2013,49,Prekmurje
MSE 3 FINANDER MS,Murska Sobota,2013,49.9,Prekmurje
MSE Frbejzar D.O.O.,Murska Sobota,2013,470,Prekmurje
Mala sončna elektrarna Kočar,Lendava,2013,16.92,Prekmurje
MSE 3 OŠ IV,Murska Sobota,2013,49,Prekmurje
"MSE Šalamon Elisabeth, parc. št. 1578, k.o. Černelavci",Murska Sobota ,2013,11.03,Prekmurje
MSE Vrtec Bakovci,Murska Sobota,2013,48.4,Prekmurje
Mala sončna elektrarna TEO-TEN II,Ljutomer,2013,29.76,Prekmurje
MSE Gomboc 2,Grad,2013,38,Prekmurje
MFE STRMŠNIK 6,Murska Sobota,2013,10.29,Prekmurje
MFE Perko,Spodnji Ivanjci,2013,21.12,Prekmurje
MFE Kavaš ,Odranci,2013,12.72,Prekmurje
MSE Eko Plastkom ,Ljutomer,2013,189.8,Prekmurje
MSE Andreč Emil 2 ,Bodonci,2013,24,Prekmurje
MFE MAMELON ,Murska Sobota,2013,24.5,Prekmurje
MFE GRAČNER II,Cankova ,2013,11,Prekmurje
MFE RIMOS 1,Murska Sobota,2013,12,Prekmurje
MSE 1 FINANDER MS,Murska Sobota,2013,49.9,Prekmurje
MFE Mura 3/1,Murska Sobota,2013,317.75,Prekmurje
MSE Kmetijstvo Tratnjek Štefan,Beltinci,2013,45.08,Prekmurje
Mala sončna elektrarna Černel,Sv. Jurij ob Ščavnici ,2013,49.98,Prekmurje
MFE Ligros Mura,Murska Sobota,2013,451.5,Prekmurje
MSE Sobočan,Mala Nedelja,2013,38.75,Prekmurje
Mfe Srednja Bistrica,Črenšovci,2013,167.52,Prekmurje
MFE Sonel Odranci,Odranci,2013,49.82,Prekmurje
MFE Mura 1/1,Murska Sobota,2013,312.5,Prekmurje
MFE Mura 1/2,Murska Sobota,2013,312.5,Prekmurje
"MFE KOKOL I - 49,98 kWp",Križevci pri Ljutomeru,2013,49.98,Prekmurje
"MFE MAKS-INVEST 10 - 49,735 kWp",Sv. Jurij ob Ščavnici ,2013,49.74,Prekmurje
